x0,y0,err0,x1,y1,err1,x2,y2,err2,x3,y3,err3,x4,y4,err4,x5,y5,err5,processed_y0,processed_err0,processed_y1,processed_err1,processed_y2,processed_err2,processed_y3,processed_err3,processed_y4,processed_err4,processed_y5,processed_err5,processed_y,processed_err
1.16526096,18.20412838,1.100614865,1.16526096,0.0,0.0,1.16526096,9.142899728,0.383637412,1.16526096,1.723267727,0.254132345,1.16526096,0.0,0.0,1.16526096,4.56699805658173,0.558404722006851,18.20412838,1.100614865,25.642186666666667,0.81224,9.142899728,0.383637412,1.723267727,0.254132345,15.641378375,0.826189189,4.56699805658173,0.558404722006851,74.92085893324838,1.7542098565736801
1.167390397,17.83725676,0.978324324,1.167390397,0.0,0.0,1.167390397,9.142899728,0.383637412,1.167390397,1.723267727,0.254132345,1.167390397,15.79159459,0.826189189,1.167390397,0.0,0.0,17.83725676,0.978324324,25.543733333333332,0.81224,9.142899728,0.383637412,1.723267727,0.254132345,15.79159459,0.826189189,4.60280826815198,0.522594510436599,74.6415604064853,1.6686242271854559
1.169519833,17.47038514,0.856033784,1.169519833,25.44528,0.81224,1.169519833,8.962828377,0.563708763,1.169519833,1.640013036,0.241854676,1.169519833,0.0,0.0,1.169519833,4.63861847972223,0.486784298866347,17.47038514,0.856033784,25.44528,0.81224,8.962828377,0.563708763,1.640013036,0.241854676,15.94181081,0.826189189,4.63861847972223,0.486784298866347,74.09893584272223,1.6396147231525742
1.171649269,17.22580405,0.856033784,1.171649269,0.0,0.0,1.171649269,8.962828377,0.563708763,1.171649269,1.560780554,0.230170168,1.171649269,16.09202703,0.826189189,1.171649269,0.0,0.0,17.22580405,0.856033784,25.297600000000003,0.81224,8.962828377,0.563708763,1.560780554,0.230170168,16.09202703,0.826189189,4.6844055532826605,0.5325713724267735,73.82344556428266,1.652118148141504
1.173778706,16.98122297,0.856033784,1.173778706,25.14992,0.81224,1.173778706,8.962828377,0.563708763,1.173778706,0.0,0.0,1.173778706,16.24224324,0.976405405,1.173778706,4.73019262684309,0.5783584459872,16.98122297,0.856033784,25.14992,0.81224,8.962828377,0.563708763,1.5230782569999999,0.22461016550000001,16.24224324,0.976405405,4.73019262684309,0.5783584459872,73.5894854708431,1.7460271933266758
1.175908142,16.85893243,0.733743243,1.175908142,0.0,0.0,1.175908142,8.766983528,0.367863913,1.175908142,1.48537596,0.219050163,1.175908142,0.0,0.0,1.175908142,0.0,0.0,16.85893243,0.733743243,25.00224,0.81224,8.766983528,0.367863913,1.48537596,0.219050163,16.317351350000003,0.976405405,4.853120845282885,0.5502766343454645,73.28400411328289,1.6240664043892852
1.178037578,16.85893243,0.733743243,1.178037578,0.0,0.0,1.178037578,8.766983528,0.367863913,1.178037578,1.413614322,0.208467388,1.178037578,16.39245946,0.976405405,1.178037578,4.97604906372268,0.522194822703729,16.85893243,0.733743243,24.854560000000003,0.81224,8.766983528,0.367863913,1.413614322,0.208467388,16.39245946,0.976405405,4.97604906372268,0.522194822703729,73.26259880372268,1.6133661773965524
1.180167015,16.85893243,0.733743243,1.180167015,24.70688,0.81224,1.180167015,8.766983528,0.367863913,1.180167015,1.345319638,0.19839589,1.180167015,0.0,0.0,1.180167015,0.0,0.0,16.85893243,0.733743243,24.70688,0.81224,8.766983528,0.367863913,1.345319638,0.19839589,16.50512162,0.9388513510000001,5.064954749524685,0.5315247324856069,73.2481919655247,1.5927203622805675
1.182296451,16.73664189,0.856033784,1.182296451,0.0,0.0,1.182296451,8.406523364,0.352738952,1.182296451,1.317614488,0.22610104,1.182296451,16.61778378,0.901297297,1.182296451,5.15386043532669,0.540854642267485,16.73664189,0.856033784,24.5592,0.81224,8.406523364,0.352738952,1.317614488,0.22610104,16.61778378,0.901297297,5.15386043532669,0.540854642267485,72.79162395732669,1.6349112107812749
1.184425887,16.49206081,0.856033784,1.184425887,24.41152,0.81224,1.184425887,8.406523364,0.352738952,1.184425887,0.0,0.0,1.184425887,16.768,0.901297297,1.184425887,5.33802561965779,0.560181241452588,16.49206081,0.856033784,24.41152,0.81224,8.406523364,0.352738952,1.317614488,0.22610104,16.768,0.901297297,5.33802561965779,0.560181241452588,72.73374428165779,1.64140608819127
1.186555324,16.24747973,0.856033784,1.186555324,0.0,0.0,1.186555324,8.406523364,0.352738952,1.186555324,1.317614488,0.22610104,1.186555324,0.0,0.0,1.186555324,0.0,0.0,16.24747973,0.856033784,24.313066666666668,0.81224,8.406523364,0.352738952,1.317614488,0.22610104,16.843108110000003,0.826189189,5.29681597337129,0.601390887739087,72.42460833203796,1.6162715370173986
1.18868476,15.88060811,0.978324324,1.18868476,0.0,0.0,1.18868476,8.406523364,0.352738952,1.18868476,1.291247832,0.252467696,1.18868476,16.91821622,0.751081081,1.18868476,5.25560632708479,0.642600534025586,15.88060811,0.978324324,24.214613333333332,0.81224,8.406523364,0.352738952,1.291247832,0.252467696,16.91821622,0.751081081,5.25560632708479,0.642600534025586,71.96681518641813,1.6679554079404402
1.190814196,15.51373649,0.856033784,1.190814196,24.11616,0.81224,1.190814196,8.060883751,0.338235863,1.190814196,1.266155005,0.277560523,1.190814196,0.0,0.0,1.190814196,0.0,0.0,15.51373649,0.856033784,24.11616,0.81224,8.060883751,0.338235863,1.266155005,0.277560523,16.955770270000002,0.788635135,5.20473338120574,0.5917275881465356,71.11743889720574,1.5987676237111292
1.192943633,15.02457432,0.856033784,1.192943633,0.0,0.0,1.192943633,8.060883751,0.338235863,1.192943633,1.228864932,0.24027045,1.192943633,16.99332432,0.826189189,1.192943633,5.15386043532669,0.540854642267485,15.02457432,0.856033784,23.96848,0.81224,8.060883751,0.338235863,1.228864932,0.24027045,16.99332432,0.826189189,5.15386043532669,0.540854642267485,70.42998775832669,1.5936666418026961
1.195073069,14.77999324,0.856033784,1.195073069,23.8208,0.81224,1.195073069,8.060883751,0.338235863,1.195073069,1.16949588,0.228662479,1.195073069,17.14354054,0.826189189,1.195073069,0.0,0.0,14.77999324,0.856033784,23.8208,0.81224,8.060883751,0.338235863,1.16949588,0.228662479,17.14354054,0.826189189,5.064954749524685,0.5315247324856069,70.03966816052468,1.588812387456591
1.197202505,14.53541216,0.856033784,1.197202505,0.0,0.0,1.197202505,7.729455334,0.324329078,1.197202505,0.0,0.0,1.197202505,0.0,0.0,1.197202505,4.97604906372268,0.522194822703729,14.53541216,0.856033784,23.722346666666667,0.81224,7.729455334,0.324329078,1.1412454765,0.223138896,17.21864865,0.826189189,4.97604906372268,0.522194822703729,69.32315735088935,1.5820189580320598
1.199331942,14.41312162,0.733743243,1.199331942,0.0,0.0,1.199331942,7.729455334,0.324329078,1.199331942,1.112995073,0.217615313,1.199331942,17.29375676,0.826189189,1.199331942,0.0,0.0,14.41312162,0.733743243,23.62389333333333,0.81224,7.729455334,0.324329078,1.112995073,0.217615313,17.29375676,0.826189189,5.02516686151462,0.5713126204956704,69.19838898184796,1.5361137411971428
